,step,cost
1821,1878000.0,90.4274597168
1822,1877000.0,90.4723968506
1823,1876000.0,90.4542388916
1824,1875000.0,90.6282196045
1825,1874000.0,90.4852371216
1826,1873000.0,90.4843444824
1827,1872000.0,90.5438079834
1828,1871000.0,90.5684204102
1829,1870000.0,90.538734436
1830,1869000.0,90.4610900879
1831,1868000.0,90.4646606445
1832,1867000.0,90.5073013306
1833,1866000.0,90.4832000732
1834,1865000.0,90.5535430908
1835,1864000.0,90.5251541138
1836,1863000.0,90.473991394
1837,1862000.0,90.6221923828
1838,1861000.0,90.5171051025
1839,1860000.0,90.5709609985
1840,1859000.0,90.7101287842
1841,1858000.0,90.6352005005
1842,1857000.0,90.6090774536
1843,1856000.0,90.9074783325
1844,1855000.0,91.2403106689
1845,1854000.0,91.1886749268
1846,1853000.0,91.185043335
1847,1852000.0,91.042678833
1848,1851000.0,91.1448822021
1849,1850000.0,91.7614440918
1850,1849000.0,91.8459320068
1851,1848000.0,91.8668136597
1852,1847000.0,92.4196166992
1853,1846000.0,93.9548492432
1854,1845000.0,88.8267059326
1855,1844000.0,88.8121643066
1856,1843000.0,88.8183288574
1857,1842000.0,88.8026275635
1858,1841000.0,88.814704895
1859,1840000.0,88.8140029907
1860,1839000.0,88.8239059448
1861,1838000.0,88.8396453857
1862,1837000.0,88.8672485352
1863,1836000.0,88.8809356689
1864,1835000.0,88.834854126
1865,1834000.0,88.8756713867
1866,1833000.0,88.8773345947
1867,1832000.0,88.9446411133
1868,1831000.0,88.93359375
1869,1830000.0,88.9143066406
1870,1829000.0,88.9069061279
1871,1828000.0,88.9399871826
1872,1827000.0,88.9363174438
1873,1826000.0,88.9348449707
1874,1825000.0,88.9606170654
1875,1824000.0,88.9636917114
1876,1823000.0,88.9884185791
1877,1822000.0,88.995803833
1878,1821000.0,88.9809265137
1879,1820000.0,89.0296020508
1880,1819000.0,89.0138931274
1881,1818000.0,89.006729126
1882,1817000.0,89.0442733765
1883,1816000.0,89.0510101318
1884,1815000.0,89.0646820068
1885,1814000.0,89.0452270508
1886,1813000.0,89.0938949585
1887,1812000.0,89.095123291
1888,1811000.0,89.0876693726
1889,1810000.0,89.1348876953
1890,1809000.0,89.1158905029
1891,1808000.0,89.1471328735
1892,1807000.0,89.1720733643
1893,1806000.0,89.1533126831
1894,1805000.0,89.1777038574
1895,1804000.0,89.2045059204
1896,1803000.0,89.1886291504
1897,1802000.0,89.2068786621
1898,1801000.0,89.2855682373
1899,1800000.0,89.3572235107
1900,1799000.0,89.2902374268
1901,1798000.0,89.2998657227
1902,1797000.0,89.436164856
1903,1796000.0,89.4378128052
1904,1795000.0,89.4778594971
1905,1794000.0,89.5459671021
1906,1793000.0,89.693862915
1907,1792000.0,89.9550628662
1908,1791000.0,89.993057251
1909,1790000.0,90.0738983154
1910,1789000.0,89.9662017822
1911,1788000.0,90.0334472656
1912,1787000.0,90.1485900879
1913,1786000.0,90.2647323608
1914,1785000.0,90.1585693359
1915,1784000.0,90.1586151123
1916,1783000.0,90.1814727783
1917,1782000.0,90.1312561035
1918,1781000.0,90.1201782227
1919,1780000.0,90.1632995605
1920,1779000.0,90.2634735107
1921,1778000.0,90.2289962769
1922,1777000.0,90.2273101807
1923,1776000.0,90.1470489502
1924,1775000.0,90.1753005981
1925,1774000.0,90.3322982788
1926,1773000.0,90.1839523315
1927,1772000.0,90.2430114746
1928,1771000.0,90.2900695801
1929,1770000.0,90.1658477783
1930,1769000.0,90.2533111572
1931,1768000.0,90.1937103271
1932,1767000.0,90.2482147217
1933,1766000.0,90.2433929443
1934,1765000.0,90.2130966187
1935,1764000.0,90.2693786621
1936,1763000.0,90.2161254883
1937,1762000.0,90.2129440308
1938,1761000.0,90.2303619385
1939,1760000.0,90.2017364502
1940,1759000.0,90.2373504639
1941,1758000.0,90.1988983154
1942,1757000.0,90.3450469971
1943,1756000.0,90.2332611084
1944,1755000.0,90.2428741455
1945,1754000.0,90.2159957886
1946,1753000.0,90.2668151855
1947,1752000.0,90.2369995117
1948,1751000.0,90.2445602417
1949,1750000.0,90.2188720703
1950,1749000.0,90.2224731445
1951,1748000.0,90.2643585205
1952,1747000.0,90.2912597656
1953,1746000.0,90.3032836914
1954,1745000.0,90.2811126709
1955,1744000.0,90.250579834
1956,1743000.0,90.273727417
1957,1742000.0,90.2417221069
1958,1741000.0,90.3000030518
1959,1740000.0,90.2696533203
1960,1739000.0,90.2869491577
1961,1738000.0,90.259765625
1962,1737000.0,90.276725769
1963,1736000.0,90.271484375
1964,1735000.0,90.2631454468
1965,1734000.0,90.2520141602
1966,1733000.0,90.2820129395
1967,1732000.0,90.2890701294
1968,1731000.0,90.2390594482
1969,1730000.0,90.2392272949
1970,1729000.0,90.2846221924
1971,1728000.0,90.2995452881
1972,1727000.0,90.2724609375
1973,1726000.0,90.2977218628
1974,1725000.0,90.3863677979
1975,1724000.0,90.3798141479
1976,1723000.0,90.300994873
1977,1722000.0,90.2850265503
1978,1721000.0,90.297088623
1979,1720000.0,90.341835022
1980,1719000.0,90.2894973755
1981,1718000.0,90.3649139404
1982,1717000.0,90.2841644287
1983,1716000.0,90.3822250366
1984,1715000.0,90.3526992798
1985,1714000.0,90.3881378174
1986,1713000.0,90.3883209229
1987,1712000.0,90.3434295654
1988,1711000.0,90.4315643311
1989,1710000.0,90.3694992065
1990,1709000.0,90.3650588989
1991,1708000.0,90.3902206421
1992,1707000.0,90.4228057861
1993,1706000.0,90.3997650146
1994,1705000.0,90.378578186
1995,1704000.0,90.33984375
1996,1703000.0,90.3827209473
1997,1702000.0,90.3833312988
1998,1701000.0,90.407043457
1999,1700000.0,90.3713226318
2000,1699000.0,90.4207305908
2001,1698000.0,90.4716796875
2002,1697000.0,90.4113311768
2003,1696000.0,90.5397949219
2004,1695000.0,90.493347168
2005,1694000.0,90.4544830322
2006,1693000.0,90.5227203369
2007,1692000.0,90.383026123
2008,1691000.0,90.4318161011
2009,1690000.0,90.4136886597
2010,1689000.0,90.4402313232
2011,1688000.0,90.5302734375
2012,1687000.0,90.5918807983
2013,1686000.0,86.4157409668
2014,1685000.0,86.4138031006
2015,1684000.0,86.4537200928
2016,1683000.0,86.4315490723
2017,1682000.0,86.3980102539
2018,1681000.0,86.4477081299
2019,1680000.0,86.4200668335
2020,1679000.0,86.5733642578
2021,1678000.0,86.8508605957
2022,1677000.0,86.4093399048
2023,1676000.0,86.5175552368
2024,1675000.0,86.5333633423
2025,1674000.0,86.4846801758
2026,1673000.0,86.5611877441
2027,1672000.0,86.4421539307
2028,1671000.0,86.6556243896
2029,1670000.0,86.5075531006
2030,1669000.0,86.7025604248
2031,1668000.0,86.6159973145
2032,1667000.0,86.5040588379
2033,1666000.0,86.5941009521
2034,1665000.0,86.6054534912
2035,1664000.0,86.7730255127
2036,1663000.0,86.6477508545
2037,1662000.0,86.6086425781
2038,1661000.0,86.6356811523
2039,1660000.0,86.6360778809
2040,1659000.0,86.7093048096
2041,1658000.0,86.6630859375
2042,1657000.0,86.7788772583
2043,1656000.0,86.69972229
2044,1655000.0,86.6734695435
2045,1654000.0,86.8272399902
2046,1653000.0,86.8122787476
2047,1652000.0,86.8748779297
2048,1651000.0,86.8734130859
2049,1650000.0,87.0121154785
2050,1649000.0,88.0057830811
2051,1648000.0,88.0897521973
2052,1647000.0,88.0661773682
2053,1646000.0,88.0440673828
2054,1645000.0,88.0134735107
2055,1644000.0,88.1275634766
2056,1643000.0,88.3319091797
2057,1642000.0,88.1231613159
2058,1641000.0,88.1510848999
2059,1640000.0,88.1999053955
2060,1639000.0,88.2510070801
2061,1638000.0,88.0487670898
2062,1637000.0,88.2197265625
2063,1636000.0,88.1495437622
2064,1635000.0,88.289642334
2065,1634000.0,88.2719573975
2066,1633000.0,88.5542755127
2067,1632000.0,88.5802078247
2068,1631000.0,88.7812194824
2069,1630000.0,88.8104705811
2070,1629000.0,88.861831665
2071,1628000.0,89.0349807739
2072,1627000.0,89.0507583618
2073,1626000.0,89.1270446777
2074,1625000.0,89.0986709595
2075,1624000.0,89.1824264526
2076,1623000.0,89.1449737549
2077,1622000.0,89.1132507324
2078,1621000.0,89.1258544922
2079,1620000.0,89.2177734375
2080,1619000.0,89.2129440308
2081,1618000.0,89.1880111694
2082,1617000.0,89.2586364746
2083,1616000.0,89.2470245361
2084,1615000.0,89.2890167236
2085,1614000.0,89.3317871094
2086,1613000.0,89.3242874146
2087,1612000.0,89.4329528809
2088,1611000.0,89.4102325439
2089,1610000.0,89.409286499
2090,1609000.0,89.4225463867
2091,1608000.0,89.4222412109
2092,1607000.0,89.4908447266
2093,1606000.0,89.6107177734
2094,1605000.0,87.7200164795
2095,1604000.0,87.6717605591
2096,1603000.0,87.6586303711
2097,1602000.0,87.7082214355
2098,1601000.0,87.8372802734
2099,1600000.0,87.8139648438
2100,1599000.0,87.7143478394
2101,1598000.0,87.7097167969
2102,1597000.0,87.8076477051
2103,1596000.0,87.8054351807
2104,1595000.0,87.8576202393
2105,1594000.0,87.779083252
2106,1593000.0,87.7590942383
2107,1592000.0,87.7648010254
2108,1591000.0,87.7183532715
2109,1590000.0,87.9216995239
2110,1589000.0,87.7534713745
2111,1588000.0,87.8095932007
2112,1587000.0,88.0869750977
2113,1586000.0,87.7358093262
2114,1585000.0,87.7614364624
2115,1584000.0,87.8467559814
2116,1583000.0,87.8344573975
2117,1582000.0,87.8224334717
2118,1581000.0,87.7893981934
2119,1580000.0,87.8176116943
2120,1579000.0,87.846496582
2121,1578000.0,87.8378753662
2122,1577000.0,87.8942642212
2123,1576000.0,87.8848419189
2124,1575000.0,87.85572052
2125,1574000.0,87.8662414551
2126,1573000.0,87.9239959717
2127,1572000.0,87.8421020508
2128,1571000.0,87.9262237549
2129,1570000.0,87.8415374756
2130,1569000.0,87.874206543
2131,1568000.0,87.9698486328
2132,1567000.0,87.8876647949
2133,1566000.0,87.9582977295
2134,1565000.0,88.0889129639
2135,1564000.0,88.0483551025
2136,1563000.0,88.1368484497
2137,1562000.0,87.8517913818
2138,1561000.0,87.860244751
2139,1560000.0,87.8996887207
2140,1559000.0,87.8640213013
2141,1558000.0,87.8965988159
2142,1557000.0,88.0230407715
2143,1556000.0,87.923538208
2144,1555000.0,87.9222106934
2145,1554000.0,88.048324585
2146,1553000.0,88.0519714355
2147,1552000.0,88.0189437866
2148,1551000.0,88.1817779541
2149,1550000.0,87.992980957
2150,1549000.0,87.9881744385
2151,1548000.0,88.1206588745
2152,1547000.0,88.0455474854
2153,1546000.0,88.1461791992
2154,1545000.0,88.0226669312
2155,1544000.0,88.1600418091
2156,1543000.0,88.1823654175
2157,1542000.0,88.1422729492
2158,1541000.0,88.2137451172
2159,1540000.0,88.2594451904
2160,1539000.0,88.6213989258
2161,1538000.0,89.1500701904
2162,1537000.0,89.2622070312
2163,1536000.0,89.2390594482
2164,1535000.0,89.1734313965
2165,1534000.0,89.2104110718
2166,1533000.0,89.3022613525
2167,1532000.0,89.2154388428
2168,1531000.0,89.3168792725
2169,1530000.0,89.2256698608
2170,1529000.0,89.2537994385
2171,1528000.0,89.3057098389
2172,1527000.0,89.2665634155
2173,1526000.0,89.3095703125
2174,1525000.0,89.3002929688
2175,1524000.0,89.3622512817
2176,1523000.0,89.2873840332
2177,1522000.0,89.3625335693
2178,1521000.0,89.3448410034
2179,1520000.0,89.3061981201
2180,1519000.0,89.3570861816
2181,1518000.0,89.3670043945
2182,1517000.0,89.355796814
2183,1516000.0,89.4148635864
2184,1515000.0,89.4394378662
2185,1514000.0,89.4256286621
2186,1513000.0,89.4678344727
2187,1512000.0,89.383934021
2188,1511000.0,89.4845428467
2189,1510000.0,89.4666290283
2190,1509000.0,89.3328475952
2191,1508000.0,89.4292068481
2192,1507000.0,89.3744277954
2193,1506000.0,89.4413146973
2194,1505000.0,89.3999481201
2195,1504000.0,89.658493042
2196,1503000.0,89.3970794678
2197,1502000.0,89.5182342529
2198,1501000.0,89.3780593872
2199,1500000.0,89.5014190674
2200,1499000.0,89.7149963379
2201,1498000.0,89.4387283325
2202,1497000.0,89.3668212891
2203,1496000.0,89.5319824219
2204,1495000.0,89.7458267212
2205,1494000.0,89.5465393066
2206,1493000.0,89.6571655273
2207,1492000.0,89.5532073975
2208,1491000.0,89.6596069336
2209,1490000.0,89.6411895752
2210,1489000.0,89.7192993164
2211,1488000.0,89.6322937012
2212,1487000.0,89.5733795166
2213,1486000.0,89.61693573
2214,1485000.0,89.6728820801
2215,1484000.0,89.8385620117
2216,1483000.0,89.6240234375
2217,1482000.0,89.739364624
2218,1481000.0,89.8560714722
2219,1480000.0,89.7724304199
2220,1479000.0,89.8508453369
2221,1478000.0,89.6904067993
2222,1477000.0,89.9440841675
2223,1476000.0,89.9433135986
2224,1475000.0,90.2233734131
2225,1474000.0,89.7612609863
2226,1473000.0,90.0221252441
2227,1472000.0,90.1380462646
2228,1471000.0,89.924118042
2229,1470000.0,90.3030090332
2230,1469000.0,90.1962203979
2231,1468000.0,90.0305557251
2232,1467000.0,90.3964233398
2233,1466000.0,90.3686981201
2234,1465000.0,90.7252197266
2235,1464000.0,90.8047485352
2236,1463000.0,90.8793029785
2237,1462000.0,90.8921279907
2238,1461000.0,90.8461380005
2239,1460000.0,90.8842926025
2240,1459000.0,90.9875717163
2241,1458000.0,90.9659881592
2242,1457000.0,90.9278717041
2243,1456000.0,90.9942092896
2244,1455000.0,90.8967132568
2245,1454000.0,91.0227508545
2246,1453000.0,90.9535522461
2247,1452000.0,91.0218505859
2248,1451000.0,90.9844512939
2249,1450000.0,90.9538192749
2250,1449000.0,90.9778823853
2251,1448000.0,91.0024719238
2252,1447000.0,91.0134506226
2253,1446000.0,91.0443191528
2254,1445000.0,91.097869873
2255,1444000.0,91.0471343994
2256,1443000.0,91.1133422852
2257,1442000.0,91.0880432129
2258,1441000.0,91.092086792
2259,1440000.0,91.0651245117
2260,1439000.0,91.0690460205
2261,1438000.0,91.18019104
2262,1437000.0,91.150932312
2263,1436000.0,91.1614685059
2264,1435000.0,91.1834106445
2265,1434000.0,91.1729202271
2266,1433000.0,91.2561645508
2267,1432000.0,91.2538604736
2268,1431000.0,91.293182373
2269,1430000.0,91.4215393066
2270,1429000.0,91.5289001465
2271,1428000.0,91.3418273926
2272,1427000.0,91.4113769531
2273,1426000.0,91.4014434814
2274,1425000.0,91.515914917
2275,1424000.0,91.4186019897
2276,1423000.0,91.4309463501
2277,1422000.0,91.4639511108
2278,1421000.0,91.3464202881
2279,1420000.0,91.4923019409
2280,1419000.0,91.5235443115
2281,1418000.0,91.3890457153
2282,1417000.0,91.4713439941
2283,1416000.0,91.4337158203
2284,1415000.0,91.4105911255
2285,1414000.0,91.4967041016
2286,1413000.0,91.4645767212
2287,1412000.0,91.4789886475
2288,1411000.0,91.609085083
2289,1410000.0,91.5002441406
2290,1409000.0,91.5158691406
2291,1408000.0,91.5834274292
2292,1407000.0,91.5265197754
2293,1406000.0,91.5222625732
2294,1405000.0,91.5230636597
2295,1404000.0,91.5250701904
2296,1403000.0,91.6005401611
2297,1402000.0,91.5304870605
2298,1401000.0,91.5553207397
2299,1400000.0,91.5605773926
2300,1399000.0,91.5467681885
2301,1398000.0,91.573677063
2302,1397000.0,91.5463256836
2303,1396000.0,91.5405883789
2304,1395000.0,91.5503921509
2305,1394000.0,91.552986145
2306,1393000.0,91.5561065674
2307,1392000.0,91.5536727905
2308,1391000.0,91.5482635498
2309,1390000.0,91.5586547852
2310,1389000.0,91.5613708496
2311,1388000.0,91.5629882812
2312,1387000.0,91.5547637939
2313,1386000.0,91.5631866455
2314,1385000.0,91.5778503418
2315,1384000.0,91.6027832031
2316,1383000.0,91.5768737793
2317,1382000.0,91.5880889893
2318,1381000.0,91.5924987793
2319,1380000.0,91.5860443115
2320,1379000.0,91.5853347778
2321,1378000.0,91.5815429688
2322,1377000.0,91.5980529785
2323,1376000.0,91.6135482788
2324,1375000.0,91.5785369873
2325,1374000.0,91.5986480713
2326,1373000.0,91.5885314941
2327,1372000.0,91.594078064
2328,1371000.0,91.6216583252
2329,1370000.0,91.5924758911
2330,1369000.0,91.6186828613
2331,1368000.0,91.5937957764
2332,1367000.0,91.5977478027
2333,1366000.0,91.6133270264
2334,1365000.0,91.6117477417
2335,1364000.0,91.596862793
2336,1363000.0,91.6484222412
2337,1362000.0,91.6193389893
2338,1361000.0,91.6371765137
2339,1360000.0,91.6476593018
2340,1359000.0,91.6398620605
2341,1358000.0,91.6355133057
2342,1357000.0,91.6675643921
2343,1356000.0,91.653137207
2344,1355000.0,91.7233734131
2345,1354000.0,91.7209014893
2346,1353000.0,91.6752929688
2347,1352000.0,91.682144165
2348,1351000.0,91.6620864868
2349,1350000.0,91.7041168213
2350,1349000.0,91.727897644
2351,1348000.0,91.7586212158
2352,1347000.0,91.6792984009
2353,1346000.0,91.6510925293
2354,1345000.0,91.6824645996
2355,1344000.0,91.7413711548
2356,1343000.0,91.6702575684
2357,1342000.0,91.6432342529
2358,1341000.0,91.7213973999
2359,1340000.0,91.7891616821
2360,1339000.0,91.7027740479
2361,1338000.0,91.8262939453
2362,1337000.0,91.7111968994
2363,1336000.0,91.7038879395
2364,1335000.0,91.7323532104
2365,1334000.0,91.8770141602
2366,1333000.0,91.722076416
2367,1332000.0,91.7066955566
2368,1331000.0,91.8645858765
2369,1330000.0,91.7906494141
2370,1329000.0,91.6860046387
2371,1328000.0,91.791229248
2372,1327000.0,91.8335647583
2373,1326000.0,91.7551574707
2374,1325000.0,91.7626953125
2375,1324000.0,91.822769165
2376,1323000.0,91.7595901489
2377,1322000.0,91.8644104004
2378,1321000.0,91.7600097656
2379,1320000.0,91.8170013428
2380,1319000.0,91.8401794434
2381,1318000.0,91.7259674072
2382,1317000.0,91.8117294312
2383,1316000.0,91.8255767822
2384,1315000.0,91.80078125
2385,1314000.0,91.7200317383
2386,1313000.0,91.7896652222
2387,1312000.0,91.8012390137
2388,1311000.0,91.8608169556
2389,1310000.0,91.7883605957
2390,1309000.0,91.74659729
2391,1308000.0,91.8915557861
2392,1307000.0,91.8749847412
2393,1306000.0,91.9314498901
2394,1305000.0,91.8244018555
2395,1304000.0,91.8117446899
2396,1303000.0,91.8961257935
2397,1302000.0,91.8909606934
2398,1301000.0,91.8600616455
2399,1300000.0,91.825881958
2400,1299000.0,91.8540649414
2401,1298000.0,91.847869873
2402,1297000.0,91.8778686523
2403,1296000.0,91.8703765869
2404,1295000.0,91.960319519
2405,1294000.0,91.831993103
2406,1293000.0,91.9231414795
2407,1292000.0,91.9239959717
2408,1291000.0,91.9653625488
2409,1290000.0,91.9212265015
2410,1289000.0,91.9565200806
2411,1288000.0,91.7860717773
2412,1287000.0,91.8594970703
2413,1286000.0,91.8180465698
2414,1285000.0,91.90574646
2415,1284000.0,91.9902572632
2416,1283000.0,91.9852142334
2417,1282000.0,91.9023590088
2418,1281000.0,91.8553619385
2419,1280000.0,92.0598068237
2420,1279000.0,91.8086624146
2421,1278000.0,92.024772644
2422,1277000.0,91.9410629272
2423,1276000.0,91.9136428833
2424,1275000.0,91.9753723145
2425,1274000.0,91.932800293
2426,1273000.0,91.9581756592
2427,1272000.0,91.9400787354
2428,1271000.0,92.2009277344
2429,1270000.0,92.0115280151
2430,1269000.0,92.0662078857
2431,1268000.0,91.9363555908
2432,1267000.0,91.9953155518
2433,1266000.0,91.9399795532
2434,1265000.0,92.0307388306
2435,1264000.0,92.00340271
2436,1263000.0,92.1154785156
2437,1262000.0,91.9858093262
2438,1261000.0,91.956161499
2439,1260000.0,92.0107650757
2440,1259000.0,92.0606689453
2441,1258000.0,92.1397247314
2442,1257000.0,92.0152740479
2443,1256000.0,92.1864776611
2444,1255000.0,91.9948959351
2445,1254000.0,92.035369873
2446,1253000.0,92.0120544434
2447,1252000.0,92.0419769287
2448,1251000.0,92.0576324463
2449,1250000.0,92.1824645996
2450,1249000.0,92.1163101196
2451,1248000.0,92.092376709
2452,1247000.0,92.0669937134
2453,1246000.0,92.0276947021
2454,1245000.0,92.1263198853
2455,1244000.0,92.2138442993
2456,1243000.0,92.3294754028
2457,1242000.0,92.0795974731
2458,1241000.0,92.0906982422
2459,1240000.0,92.1714324951
2460,1239000.0,92.1715698242
2461,1238000.0,92.1731414795
2462,1237000.0,92.4514160156
2463,1236000.0,92.39894104
2464,1235000.0,92.4432220459
2465,1234000.0,92.2204971313
2466,1233000.0,92.5651397705
2467,1232000.0,92.3034973145
2468,1231000.0,92.3866577148
2469,1230000.0,92.323600769
2470,1229000.0,92.5542297363
2471,1228000.0,92.3750457764
2472,1227000.0,92.4025726318
2473,1226000.0,92.4457778931
2474,1225000.0,92.5518798828
2475,1224000.0,92.5033111572
2476,1223000.0,92.7036132812
2477,1222000.0,92.7593307495
2478,1221000.0,92.6923217773
2479,1220000.0,92.8882904053
2480,1219000.0,92.8803710938
2481,1218000.0,92.8857116699
2482,1217000.0,92.938659668
2483,1216000.0,92.9930496216
2484,1215000.0,93.030670166
2485,1214000.0,93.0766906738
2486,1213000.0,93.0484466553
2487,1212000.0,93.0712966919
2488,1211000.0,93.100189209
2489,1210000.0,93.1325378418
2490,1209000.0,93.0867156982
2491,1208000.0,93.1314849854
2492,1207000.0,93.0902252197
2493,1206000.0,93.1273422241
2494,1205000.0,93.1444091797
2495,1204000.0,93.1250915527
2496,1203000.0,93.1504058838
2497,1202000.0,93.1947631836
2498,1201000.0,93.1405944824
2499,1200000.0,93.1259994507
2500,1199000.0,93.1767425537
2501,1198000.0,93.1904907227
2502,1197000.0,93.1744918823
2503,1196000.0,93.1532669067
2504,1195000.0,93.1934204102
2505,1194000.0,93.1593399048
2506,1193000.0,93.2169418335
2507,1192000.0,93.2434997559
2508,1191000.0,93.1820449829
2509,1190000.0,93.171081543
2510,1189000.0,93.2719421387
2511,1188000.0,93.2287063599
2512,1187000.0,93.2798995972
2513,1186000.0,93.3146591187
2514,1185000.0,93.2830200195
2515,1184000.0,93.3713684082
2516,1183000.0,93.2971343994
2517,1182000.0,93.5374755859
2518,1181000.0,93.4339294434
2519,1180000.0,93.5908813477
2520,1179000.0,93.4418029785
2521,1178000.0,93.483291626
2522,1177000.0,93.4558563232
2523,1176000.0,93.4675598145
2524,1175000.0,93.4953460693
2525,1174000.0,93.4953079224
2526,1173000.0,93.4868469238
2527,1172000.0,93.5129699707
2528,1171000.0,93.6642608643
2529,1170000.0,93.5079040527
2530,1169000.0,93.4967956543
2531,1168000.0,93.5017242432
2532,1167000.0,93.4895629883
2533,1166000.0,93.5162506104
2534,1165000.0,93.4936294556
2535,1164000.0,93.4944152832
2536,1163000.0,93.5307235718
2537,1162000.0,93.6490783691
2538,1161000.0,93.5341796875
2539,1160000.0,93.5398101807
2540,1159000.0,93.6003189087
2541,1158000.0,93.5204467773
2542,1157000.0,93.5270996094
2543,1156000.0,93.5958251953
2544,1155000.0,93.7282791138
2545,1154000.0,93.6265716553
2546,1153000.0,93.529510498
2547,1152000.0,93.5527801514
2548,1151000.0,93.6239242554
2549,1150000.0,93.5316619873
2550,1149000.0,93.6698150635
2551,1148000.0,93.535949707
2552,1147000.0,93.6598968506
2553,1146000.0,93.537979126
2554,1145000.0,93.7197418213
2555,1144000.0,93.5957565308
2556,1143000.0,93.6209182739
2557,1142000.0,93.546585083
2558,1141000.0,93.7042312622
2559,1140000.0,93.6748733521
2560,1139000.0,93.5935974121
2561,1138000.0,93.7023162842
2562,1137000.0,93.6663742065
2563,1136000.0,93.6604919434
2564,1135000.0,93.5969390869
2565,1134000.0,93.6359329224
2566,1133000.0,93.6138458252
2567,1132000.0,93.6612243652
2568,1131000.0,93.6574554443
2569,1130000.0,93.6833343506
2570,1129000.0,93.6595306396
2571,1128000.0,93.8156738281
2572,1127000.0,93.7540740967
2573,1126000.0,93.634262085
2574,1125000.0,93.6724395752
2575,1124000.0,93.7939682007
2576,1123000.0,93.6164093018
2577,1122000.0,93.6564483643
2578,1121000.0,93.7759780884
2579,1120000.0,93.7675247192
2580,1119000.0,93.6895980835
2581,1118000.0,93.8089904785
2582,1117000.0,93.8142852783
2583,1116000.0,93.6977386475
2584,1115000.0,93.6917877197
2585,1114000.0,93.8262557983
2586,1113000.0,93.8018035889
2587,1112000.0,93.8273925781
2588,1111000.0,93.7476348877
2589,1110000.0,93.8402862549
2590,1109000.0,93.6999206543
2591,1108000.0,93.8022003174
2592,1107000.0,93.6509246826
2593,1106000.0,93.8142700195
2594,1105000.0,93.7133560181
2595,1104000.0,93.7431030273
2596,1103000.0,93.7569274902
2597,1102000.0,93.7064971924
2598,1101000.0,93.7537994385
2599,1100000.0,93.8001098633
2600,1099000.0,93.7557373047
2601,1098000.0,93.8769073486
2602,1097000.0,93.7545089722
2603,1096000.0,93.7775878906
2604,1095000.0,93.7492523193
2605,1094000.0,93.7523345947
2606,1093000.0,93.8161087036
2607,1092000.0,93.7559051514
2608,1091000.0,93.8834686279
2609,1090000.0,93.7300949097
2610,1089000.0,93.790222168
2611,1088000.0,93.7960357666
2612,1087000.0,93.8028182983
2613,1086000.0,93.7467803955
2614,1085000.0,93.8279724121
2615,1084000.0,93.7969055176
2616,1083000.0,93.7545013428
2617,1082000.0,93.8132247925
2618,1081000.0,93.8737716675
2619,1080000.0,93.8309402466
2620,1079000.0,95.2488479614
2621,1078000.0,95.3167877197
2622,1077000.0,95.3262863159
2623,1076000.0,95.3410797119
2624,1075000.0,95.3158950806
2625,1074000.0,95.2798614502
2626,1073000.0,95.3257293701
2627,1072000.0,95.3192520142
2628,1071000.0,95.3432998657
2629,1070000.0,95.3580322266
2630,1069000.0,95.3393783569
2631,1068000.0,95.3254241943
2632,1067000.0,95.3385848999
2633,1066000.0,95.4082641602
2634,1065000.0,95.3860626221
2635,1064000.0,95.4384918213
2636,1063000.0,95.3826751709
2637,1062000.0,95.3883972168
2638,1061000.0,95.4390411377
2639,1060000.0,95.3265838623
2640,1059000.0,95.3188476562
2641,1058000.0,95.3433074951
2642,1057000.0,95.3893890381
2643,1056000.0,95.392616272
2644,1055000.0,95.3600006104
2645,1054000.0,95.3569641113
2646,1053000.0,95.3564300537
2647,1052000.0,95.3678131104
2648,1051000.0,95.3610534668
2649,1050000.0,95.4444732666
2650,1049000.0,95.3885421753
2651,1048000.0,95.3600311279
2652,1047000.0,95.3685150146
2653,1046000.0,95.458404541
2654,1045000.0,95.4101333618
2655,1044000.0,95.3924713135
2656,1043000.0,95.4049224854
2657,1042000.0,95.4202194214
2658,1041000.0,95.3983230591
2659,1040000.0,95.46849823
2660,1039000.0,95.3869247437
2661,1038000.0,95.4341278076
2662,1037000.0,95.4405212402
2663,1036000.0,95.3942947388
2664,1035000.0,95.4508972168
2665,1034000.0,95.3591995239
2666,1033000.0,95.4233627319
2667,1032000.0,95.3981781006
2668,1031000.0,95.4582672119
2669,1030000.0,95.4445648193
2670,1029000.0,95.4527740479
2671,1028000.0,95.4275741577
2672,1027000.0,95.4599304199
2673,1026000.0,95.4767150879
2674,1025000.0,95.4089813232
2675,1024000.0,95.4868621826
2676,1023000.0,95.4539413452
2677,1022000.0,95.439743042
2678,1021000.0,95.4641799927
2679,1020000.0,95.4584350586
2680,1019000.0,95.4671401978
2681,1018000.0,95.4791870117
2682,1017000.0,95.5280609131
2683,1016000.0,95.4592056274
2684,1015000.0,95.4777526855
2685,1014000.0,95.482925415
2686,1013000.0,95.5143661499
2687,1012000.0,95.52759552
2688,1011000.0,95.4849472046
2689,1010000.0,95.5247955322
2690,1009000.0,95.5199737549
2691,1008000.0,95.5207824707
2692,1007000.0,95.623336792
2693,1006000.0,95.5940628052
2694,1005000.0,95.5445404053
2695,1004000.0,95.6487884521
2696,1003000.0,95.5792236328
2697,1002000.0,95.6473312378
2698,1001000.0,95.5973358154
2699,1000000.0,95.6464233398
2700,999000.0,95.6612319946
